framewise_displacement	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	eddy_stdevs	original_file	grad_x	grad_y	grad_z	bval	image_mean	series_b0_mean	series_b0_correction	Patch2Self_pre	Patch2Self_post	Patch2Self_change	MRDeGibbs_pre	MRDeGibbs_post	MRDeGibbs_change
0.1552268725	-0.1737535388	-0.42208763	-0.3379995441	-0.001574793132	0.002780592302	-0.003539021127	9.892860683999999	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.668389	-0.307546	0.677254	2500.0	308.2765010232807	1692.07444605122	1.0	308.76276041666665	308.42581635530183	0.1520125095076123	308.42581635530183	308.2765010232807	0.0356717283477826
0.22730648369999995	-0.1224496662	-0.4639152466	-0.396922784	-0.001442333567	0.00247611478	-0.004607119132	31.271787473	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.478449	-0.600624	-0.640576	1000.0	569.7252173185411	1692.07444605122	1.0	569.4097569444444	570.2159230946241	0.0937930429850353	570.2159230946241	569.7252173185411	0.0354073246333549
0.44354662215	-0.1502375512	-0.281102293	-0.2975148217	-0.002411857713	0.002630011877	-0.00305978395	6.3301987099999995	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.0870274	-0.204301	-0.975032	2500.0	309.71277843091934	1692.07444605122	1.0	310.265625	309.82301601599386	0.1552989211306854	309.82301601599386	309.71277843091934	0.036137456978208
0.27970083695	-0.1908800673	-0.4548869345	-0.2655841029	-0.001867786166	0.00260728877	-0.002959719393	-18.003477970000002	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.73211	-0.681168	-0.0050709	2500.0	313.6687058447065	1692.07444605122	1.0	313.42884052579365	313.8194577129726	0.1440750925452126	313.8194577129726	313.6687058447065	0.0352457705342668
0.7504679916991999	-0.1232403734	-0.0002734100508	-0.3523810415	-0.001919302624	0.003512369003	-0.004831479397	2.0145714999999997	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.0852609	-0.909138	0.407676	1000.0	557.0131709785516	1692.07444605122	1.0	556.0380034722223	557.5423614127656	0.0910759502587846	557.5423614127656	557.0131709785516	0.0371505216957187
0.8237410081191998	-0.08473783333	-0.4821798784	-0.2523493209	-0.001933105523	0.002188497223	-0.002103148494	-15.167096210000002	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.445332	-0.858688	-0.253643	2500.0	314.4894704964428	1692.07444605122	1.0	314.22297123015875	314.6358711257228	0.1456029994013453	314.6358711257228	314.4894704964428	0.0372257477707658
0.40044034902	-0.1573352209	-0.369808504	-0.306045264	-0.002523785457	0.003119492438	-0.003816986224	-7.69133828	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.888243	0.0946176	0.449524	2500.0	315.24431898904203	1692.07444605122	1.0	315.0554588293651	315.38600963870743	0.1448496910366028	315.38600963870743	315.24431898904203	0.035585022721147
0.2294488143	-0.1369659341	-0.4797090492	-0.3298099119	-0.002419134602	0.003064166056	-0.005165295675	-14.56113316	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.808476	-0.247996	-0.533726	1000.0	567.8445429030954	1692.07444605122	1.0	568.4898933531746	568.3497729312209	0.0923246015316022	568.3497729312209	567.8445429030954	0.0355623775952146
0.37403172685	-0.170613864	-0.2996701343	-0.2799290258	-0.003051838838	0.002949393587	-0.003703492461	-7.901124099999999	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.500974	0.188373	-0.844713	2500.0	309.3725205191228	1692.07444605122	1.0	309.2016294642857	309.51474094976686	0.1482470443481093	309.51474094976686	309.3725205191228	0.0359127494444423
0.27258332769999993	-0.1952128248	-0.5120741727	-0.2878752789	-0.003183386987	0.003278506687	-0.003611472202	-0.9122428000000004	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.0792433	0.994056	0.0746566	2500.0	312.7358852684683	1692.07444605122	1.0	312.72452628968256	312.88067763148484	0.1427267425441982	312.88067763148484	312.7358852684683	0.0375313552380839
0.2907416882	-0.1551550451	-0.3970276296	-0.3086713973	-0.003424664261	0.00357926311	-0.005366263445	7.815788200000001	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	0.16451	0.861145	-0.481004	1000.0	556.2233268719474	1692.07444605122	1.0	554.3904935515873	556.7487008391879	0.0924457104417491	556.7487008391879	556.2233268719474	0.036645703544889
0.39013060799999993	-0.1748153388	-0.5329198376	-0.2310222857	-0.002524595009	0.003315187059	-0.003391828854	-5.83414052	sub-001_ses-01_acq-cmrrmbep2ddiff9660b250030b10006b0_dir-AP_dwi.nii.gz	-0.103917	-0.972417	0.208822	2500.0	309.9343308732783	1692.07444605122	1.0	310.5589955357143	310.09787419888204	0.1443973553125063	310.09787419888204	309.9343308732783	0.0371422568963766
